grid_id,geometry,公交站2020,商业2020,地铁站2020,教育2020,文化2020,road_weight
217,"POLYGON ((-9782948 5159381, -9782948 5159881, -9782693.560424034 5159881, -9782680.598918367 5159832.588976875, -9782650.271866677 5159719.316451874, -9782623.422660023 5159619.032558052, -9782583.684446046 5159470.605164966, -9782564.4596388 5159398.797174418, -9782559.695601823 5159381, -9782948 5159381))",0,0,0,0,0,63894.104
218,"POLYGON ((-9782948 5159881, -9782948 5160258.5482343435, -9782850.222466933 5160262.659068575, -9782828.047391627 5160263.592412314, -9782824.032375524 5160263.761376517, -9782810.075625734 5160264.348457841, -9782796.351365399 5160264.925737278, -9782796.351044513 5160264.924461359, -9782791.888025789 5160248.255290463, -9782776.984018957 5160192.589197861, -9782747.063633643 5160080.835964061, -9782728.320769036 5160010.830271366, -9782720.152685676 5159980.321530633, -9782714.666693795 5159959.831591016, -9782693.560424034 5159881, -9782948 5159881))",1,0,1,0,0,9769.799
219,"POLYGON ((-9781948 5156943.98682084, -9781961.3015008 5156943.542115741, -9781969.934211036 5156943.254709821, -9781983.607990429 5156942.799512464, -9782299.976652801 5156932.222733032, -9782448 5156927.271708446, -9782448 5157381, -9782298.771807354 5157381, -9782298.814399933 5157365.0458977735, -9782298.882472418 5157339.545942211, -9782298.948328575 5157314.862646551, -9782299.140303189 5157242.910302809, -9782299.141046222 5157242.632121797, -9782299.165194392 5157233.575916445, -9782299.165988415 5157233.2958458, -9782299.245004896 5157203.6682861615, -9782299.306778107 5157181.037133109, -9782299.362703 5157160.551788088, -9782299.395265384 5157148.605649496, -9782299.395274125 5157148.604005925, -9782299.53554725 5157097.195947129, -9782299.61569608 5157067.809024386, -9782248.731631227 5157069.511456365, -9782207.18491514 5157070.901258456, -9782179.987704568 5157071.810959727, -9782136.676284729 5157073.259511722, -9782111.296771621 5157074.108237847, -9782042.658832911 5157076.403209695, -9782014.032983411 5157077.360212458, -9782002.583974693 5157077.738780768, -9781978.558332335 5157078.533185629, -9781978.424083441 5157078.03116189, -9781974.962396547 5157065.085542703, -9781959.499441963 5157065.607014611, -9781948 5157065.994824437, -9781948 5156943.98682084))",0,0,0,0,0,7104.9
220,"POLYGON ((-9782448 5157381, -9782448 5157881, -9782165.369832426 5157881, -9782165.213223878 5157880.414932966, -9782150.942615107 5157827.101549026, -9782139.356905285 5157783.818420414, -9782127.17951585 5157738.324611978, -9782116.245965742 5157697.47747815, -9782104.216746854 5157652.536759468, -9782091.976147296 5157606.806246886, -9782079.866074001 5157561.563005425, -9782069.651716799 5157523.402022308, -9782059.059381625 5157483.8287887145, -9782058.949163485 5157483.416947781, -9782059.00055169 5157483.415211013, -9782086.678140886 5157482.489707522, -9782105.710165376 5157481.852387634, -9782150.064837651 5157480.368598466, -9782160.138292452 5157480.031590273, -9782160.192055473 5157480.029783534, -9782218.983153062 5157478.06267545, -9782262.633183798 5157476.601945664, -9782298.519761741 5157475.400815708, -9782298.521273706 5157474.831907412, -9782298.521275673 5157474.831537595, -9782298.521277422 5157474.831208872, -9782298.5214459 5157474.761066019, -9782298.693566503 5157410.289575635, -9782298.753535002 5157387.844359948, -9782298.771807354 5157381, -9782448 5157381))",0,0,0,0,0,21131.396
221,"POLYGON ((-9782448 5157881, -9782448 5158381, -9782284.797114141 5158381, -9782271.051086802 5158329.643909353, -9782253.08612932 5158262.525371793, -9782230.660654044 5158178.756097835, -9782192.036471354 5158034.475419774, -9782188.439632555 5158021.035436197, -9782193.245264864 5158020.870244703, -9782193.247271385 5158020.87017329, -9782202.722666483 5158020.544395586, -9782202.579519218 5158020.009608298, -9782198.415607838 5158004.454079302, -9782198.400675928 5158004.398111147, -9782192.884755177 5157983.791752431, -9782177.634228824 5157926.818022525, -9782165.369832426 5157881, -9782448 5157881))",0,0,0,0,0,27621.058
222,"POLYGON ((-9782448 5158381, -9782448 5158881, -9782425.850406678 5158881, -9782412.97731113 5158832.912175987, -9782409.77550854 5158833.046001134, -9782409.774443775 5158833.046036538, -9782400.891509164 5158833.417342018, -9782365.525587667 5158834.895642401, -9782340.056295987 5158835.960164145, -9782317.852324022 5158836.888205944, -9782295.65957003 5158837.8156395955, -9782295.688638957 5158819.588146798, -9782295.721693108 5158798.865106567, -9782295.753737157 5158778.785813818, -9782295.887408093 5158695.011966557, -9782295.908374136 5158682.238801683, -9782295.917090857 5158676.945888181, -9782296.099783804 5158565.846045793, -9782296.268382078 5158460.287027937, -9782296.32191729 5158424.057123294, -9782286.72906777 5158388.217909819, -9782284.797114141 5158381, -9782448 5158381))",0,0,0,0,0,0
223,"POLYGON ((-9782448 5158881, -9782448 5158963.74010073, -9782439.528444124 5158932.094707961, -9782425.850406678 5158881, -9782448 5158881))",0,0,0,0,0,0
224,"POLYGON ((-9781448 5156960.212203971, -9781474.639452357 5156959.094442934, -9781486.53029135 5156960.0877810195, -9781486.5322961 5156960.087997384, -9781491.694231616 5156960.5182471685, -9781496.129819559 5156960.887959508, -9781505.494264131 5156961.27587024, -9781513.010409804 5156961.267429342, -9781580.36710995 5156957.344991701, -9781631.106099015 5156954.390000961, -9781711.20546598 5156951.76341296, -9781743.166734897 5156950.68340095, -9781755.85098268 5156950.254973047, -9781755.851310167 5156950.254974821, -9781798.26579467 5156948.8204977885, -9781833.687250702 5156947.557610381, -9781875.688286792 5156946.108183984, -9781914.968727004 5156945.09175776, -9781927.646550551 5156944.6676680725, -9781930.577269651 5156944.5696302075, -9781930.598970074 5156944.568925562, -9781942.679905314 5156944.164685975, -9781948 5156943.98682084, -9781948 5157065.994824437, -9781947.234453108 5157066.020641916, -9781939.762012884 5157066.2688476145, -9781930.422362601 5157066.579121882, -9781937.84518041 5157079.321829646, -9781938.206813278 5157079.942681342, -9781876.335873522 5157081.847775002, -9781840.421634605 5157082.953469024, -9781814.645886134 5157083.746911815, -9781779.005266454 5157084.843910492, -9781751.44699207 5157085.6920832405, -9781751.446664575 5157085.692081466, -9781739.590454845 5157086.073427866, -9781688.482092332 5157087.717243461, -9781658.446888011 5157088.683159289, -9781629.53942063 5157089.612698948, -9781604.729580317 5157090.410406741, -9781558.067649966 5157091.692332679, -9781523.845820813 5157092.632304171, -9781488.350879425 5157093.607173637, -9781488.396583606 5157087.445743398, -9781488.441526515 5157081.38728486, -9781488.611535411 5157057.005470362, -9781488.623737963 5157055.25514214, -9781488.623410473 5157055.255140358, -9781488.62308298 5157055.255138575, -9781484.001508497 5157055.340752239, -9781448 5157056.471436259, -9781448 5156960.212203971))",0,0,0,0,0,19739.103
225,"POLYGON ((-9780948 5156976.768094167, -9780983.25462488 5156975.61903339, -9781006.257105336 5156974.8702632375, -9781035.921798807 5156973.743149264, -9781070.50500201 5156972.429028074, -9781134.864713337 5156970.505701882, -9781205.03424753 5156968.408382579, -9781249.463362737 5156966.884534884, -9781288.63839122 5156965.714102158, -9781310.964999834 5156965.047188999, -9781323.80544538 5156964.591345771, -9781347.991476156 5156963.761966543, -9781387.621813713 5156962.404476208, -9781416.971046425 5156961.405775314, -9781423.836316619 5156961.17332805, -9781430.34766095 5156960.952875985, -9781448 5156960.212203971, -9781448 5157056.471436259, -9781442.524730628 5157056.643395709, -9781402.92310133 5157057.890341263, -9781402.939588292 5157059.9568088325, -9781403.008371849 5157068.568513239, -9781403.123138852 5157082.948217264, -9781384.898348147 5157083.514998183, -9781366.877459574 5157084.075378603, -9781364.455179175 5157084.150707457, -9781364.4905568 5157071.552624682, -9781364.553192005 5157047.983710448, -9781364.56156412 5157044.836344398, -9781297.04340963 5157047.089218499, -9781292.19841842 5157047.277187884, -9781288.196712442 5157047.432454492, -9781285.746045953 5157047.527495403, -9781280.998710813 5157047.711678443, -9781279.035384817 5157047.7878506165, -9781267.092016147 5157048.190153658, -9781225.83902558 5157049.57952729, -9781211.443292525 5157050.064325732, -9781204.44097628 5157050.236578385, -9781204.433770154 5157050.236785474, -9781195.936133739 5157050.445797646, -9781185.565641465 5157050.700879598, -9781161.57959515 5157051.2908182135, -9781142.855664242 5157051.7512621265, -9781134.419420514 5157052.02247848, -9781126.477828735 5157052.27786794, -9781110.817750722 5157052.781632621, -9781057.94454068 5157054.482182934, -9781005.322828365 5157056.1834927285, -9780992.981584223 5157056.582484162, -9780991.016969558 5157056.6990223965, -9780988.695059013 5157056.8367707785, -9780984.928936206 5157057.06022277, -9780980.638110707 5157057.3147697495, -9780976.62587324 5157057.5528081665, -9780975.397473764 5157057.595320355, -9780955.452386044 5157058.237488859, -9780948 5157058.477400573, -9780948 5156976.768094167))",0,0,0,0,0,4464.182
226,"POLYGON ((-9780448 5156881, -9780448 5156706.6545546325, -9780464.26469582 5156710.520667248, -9780486.440938303 5156719.231328719, -9780502.222560119 5156725.7616003975, -9780520.395187939 5156735.982547895, -9780542.266063094 5156749.5973604545, -9780550.101237843 5156755.292348625, -9780577.885735309 5156775.487555517, -9780599.048603622 5156795.234629707, -9780625.28028539 5156819.711163064, -9780641.330360318 5156835.91927694, -9780654.176826445 5156848.892221747, -9780679.381537749 5156877.222986098, -9780682.23140046 5156881, -9780448 5156881))",0,0,0,0,0,0
227,"POLYGON ((-9780448 5157381, -9780448 5156881, -9780682.23140046 5156881, -9780691.703947734 5156893.554268874, -9780719.830823261 5156934.010244472, -9780724.180322345 5156941.910894601, -9780731.216622286 5156954.691935046, -9780740.881812135 5156977.850038352, -9780742.02293385 5156982.995267525, -9780742.212136246 5156983.848225881, -9780784.04570207 5156982.373973641, -9780784.047544641 5156982.373901632, -9780841.241702277 5156980.35782982, -9780882.625254601 5156978.898865832, -9780948 5156976.768094167, -9780948 5157058.477400573, -9780942.075940313 5157058.668111482, -9780888.359198406 5157060.397346584, -9780849.889947552 5157061.635486552, -9780832.107015943 5157062.207791497, -9780809.9314848 5157062.921426153, -9780808.989179563 5157062.952099668, -9780798.418401226 5157063.296175882, -9780796.32959857 5157063.364159879, -9780780.113623755 5157064.041903954, -9780754.062596362 5157065.130700439, -9780754.291290931 5157068.510841915, -9780755.278967405 5157083.251254539, -9780754.915076002 5157096.963175437, -9780754.30631632 5157119.902190525, -9780753.984008325 5157132.046919021, -9780750.523927748 5157148.531151915, -9780744.98848009 5157174.902573744, -9780744.988227263 5157174.903887248, -9780744.836016202 5157175.628828836, -9780737.968213432 5157208.337484592, -9780737.968128629 5157208.338018303, -9780726.158747861 5157260.400066805, -9780717.891307104 5157287.605911253, -9780703.089490805 5157318.667038659, -9780690.199806927 5157343.8318625735, -9780671.16189243 5157381, -9780448 5157381))",0,0,0,0,0,840.252
228,"POLYGON ((-9780448 5157381, -9780671.16189243 5157381, -9780669.002939427 5157385.214971231, -9780644.06355784 5157419.384250575, -9780637.8635326 5157426.717743378, -9780633.679506827 5157431.666589685, -9780605.588220632 5157465.699401469, -9780526.499354735 5157533.7941399105, -9780490.743755912 5157580.831697615, -9780461.358864745 5157619.488010324, -9780448 5157641.176586832, -9780448 5157381))",0,0,0,0,0,0
229,"POLYGON ((-9779948 5153381, -9779948 5153138.48264304, -9779959.449576082 5153162.656541349, -9779971.17948553 5153198.361879227, -9779973.079723272 5153213.142643604, -9779974.35272385 5153223.044343285, -9779974.531781107 5153228.110475048, -9779974.671906456 5153232.075491723, -9779975.752924822 5153262.663669016, -9779976.284044495 5153287.113969236, -9779975.334290016 5153334.286338186, -9779970.366854602 5153381, -9779948 5153381))",0,0,0,0,0,0
230,"POLYGON ((-9779948 5153381, -9779970.366854602 5153381, -9779966.706991458 5153415.4172787275, -9779952.08611427 5153459.563519827, -9779948 5153471.9010905195, -9779948 5153381))",0,0,0,0,0,0
231,"POLYGON ((-9779948 5154381, -9779948 5154318.076410217, -9780014.537601672 5154316.18557991, -9780064.023298617 5154314.7790019205, -9780080.882566059 5154314.299742453, -9780160.586404996 5154312.033539301, -9780249.079631329 5154309.516649693, -9780294.749483632 5154308.217410836, -9780316.211109217 5154307.606771097, -9780316.592147155 5154307.595952395, -9780334.502997119 5154326.401118713, -9780335.700134628 5154327.658124637, -9780336.511799019 5154329.113859201, -9780342.174447617 5154339.270461764, -9780346.325662138 5154346.716108928, -9780354.577205654 5154363.55565251, -9780357.491333533 5154369.502745422, -9780361.268203301 5154379.168475646, -9780361.983875101 5154381, -9779948 5154381))",0,0,0,0,0,108.406
232,"POLYGON ((-9779948 5154881, -9779948 5154381, -9780361.983875101 5154381, -9780364.91868593 5154388.510673907, -9780366.083160246 5154391.490670966, -9780373.180265997 5154412.168130604, -9780373.239619572 5154412.433172247, -9780375.756499805 5154423.668127897, -9780377.669580214 5154440.542703764, -9780378.570236124 5154448.487155566, -9780379.474892072 5154452.125041981, -9780383.234692559 5154467.245056149, -9780386.685080055 5154479.809815601, -9780390.728693645 5154504.28249913, -9780392.590767287 5154518.667076233, -9780394.100426568 5154530.329116953, -9780394.605346981 5154539.274228668, -9780395.383062122 5154553.05311245, -9780394.870918727 5154576.892763208, -9780392.23192166 5154602.704753533, -9780387.765710711 5154621.449248158, -9780387.429161567 5154622.273530427, -9780383.64592141 5154631.5402049, -9780354.85958755 5154679.381798688, -9780352.628011938 5154683.645763779, -9780322.47160513 5154741.2653526785, -9780299.600204995 5154788.836289415, -9780282.842981506 5154824.837194003, -9780282.838632187 5154824.846577217, -9780282.816265332 5154824.89464009, -9780278.906918759 5154833.29334865, -9780260.762440221 5154868.258689236, -9780256.631073259 5154881, -9779948 5154881))",0,0,0,0,0,403.458
233,"POLYGON ((-9779948 5155381, -9779948 5154881, -9780256.631073259 5154881, -9780242.849502632 5154923.502947762, -9780232.58098139 5154946.91523423, -9780232.580152385 5154946.917119338, -9780229.371218886 5154954.2334706765, -9780224.113363875 5154966.221361181, -9780215.386084529 5154985.168294664, -9780199.878734805 5155018.834543162, -9780184.845513327 5155057.644593006, -9780179.096714616 5155072.486043825, -9780162.385197114 5155111.958675294, -9780157.099947473 5155124.442428935, -9780138.006062951 5155173.247998372, -9780134.074834865 5155184.178838284, -9780118.43459344 5155227.6668843, -9780065.155025437 5155351.002753884, -9780064.057328336 5155355.416545671, -9780057.694646424 5155381, -9779948 5155381))",0,0,0,0,0,674.867
234,"POLYGON ((-9779948 5155881, -9779948 5155381, -9780057.694646424 5155381, -9780050.251173336 5155410.929164531, -9780049.262780912 5155414.909386905, -9780049.21580626 5155415.098557979, -9780049.180889597 5155415.239113115, -9780049.17946492 5155415.2450621845, -9780043.340870265 5155481.894508876, -9780040.063007856 5155537.026580769, -9780030.242316552 5155656.615945943, -9780023.935446512 5155690.385701373, -9780023.15920699 5155694.542201693, -9780014.081093078 5155729.885178672, -9780007.420148214 5155755.817641482, -9779970.270818017 5155880.079835748, -9779970.103183022 5155881, -9779948 5155881))",0,0,0,0,0,499.946
235,"POLYGON ((-9779948 5156381, -9779948 5155881, -9779970.103183022 5155881, -9779968.641779486 5155889.021781372, -9779965.166459385 5155908.098495437, -9779965.166204883 5155908.10009633, -9779959.090491647 5155941.44375229, -9779948.468991004 5156024.450713043, -9779949.077677617 5156067.355843049, -9779957.940033892 5156115.102210714, -9779971.592283439 5156176.766790002, -9779977.97308175 5156236.521688319, -9779977.039947405 5156293.162680544, -9779962.094108084 5156353.620400981, -9779954.592301965 5156381, -9779948 5156381))",0,0,0,0,0,151.104
236,"MULTIPOLYGON (((-9779948 5156381, -9779954.592301965 5156381, -9779949.04522558 5156401.245354886, -9779948 5156403.828396715, -9779948 5156381)), ((-9780448 5156881, -9779948 5156881, -9779948 5156812.073181158, -9779971.562179111 5156837.132167152, -9779991.498855704 5156854.686177124, -9780014.153184667 5156863.536302751, -9780040.170552887 5156869.04817454, -9780067.522114191 5156873.897810652, -9780092.24228528 5156872.692411679, -9780108.958176894 5156868.76323081, -9780151.109723238 5156854.909315446, -9780159.829775741 5156851.112030259, -9780192.64900534 5156836.824280604, -9780192.649949128 5156836.823874983, -9780201.316822015 5156833.050751085, -9780226.297144491 5156819.96305385, -9780248.202423492 5156808.4863566505, -9780277.013349546 5156789.99876731, -9780289.255837314 5156782.142944979, -9780334.907541625 5156742.309996155, -9780350.900116112 5156728.355755043, -9780367.637602165 5156715.994916112, -9780383.079503017 5156706.20721903, -9780396.358526206 5156701.128634506, -9780410.470069887 5156699.489496285, -9780422.432259422 5156700.842087678, -9780442.069595946 5156705.244899624, -9780448 5156706.6545546325, -9780448 5156881)))",0,0,0,0,0,24.153
